# Posiciones articulares (matriz) del UR5 derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# El UR5 permanece ESTATICO: en JIGSAWS el trocar y la camara
# estan fijos, de modo que el fulcro es constante y la misma
# pose se repite en todos los frames (se incluye una fila por
# frame para alinear con los archivos de PSM).
# Fulcro: [0.110112, -0.04358, 0.422241] m
# Distancia al trocar: 0.15 m
# Base del UR5: [0.472911, -0.421284, 0.0] m
# IK del UR5: OK (0.0008 mm)
#  frame      t(s)     q1(deg)    q2(deg)    q3(deg)    q4(deg)    q5(deg)    q6(deg)
    1890   62.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1891   63.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1892   63.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1893   63.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1894   63.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1895   63.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1896   63.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1897   63.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1898   63.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1899   63.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1900   63.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1901   63.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1902   63.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1903   63.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1904   63.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1905   63.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1906   63.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1907   63.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1908   63.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1909   63.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1910   63.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1911   63.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1912   63.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1913   63.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1914   63.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1915   63.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1916   63.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1917   63.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1918   63.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1919   63.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1920   63.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1921   64.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1922   64.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1923   64.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1924   64.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1925   64.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1926   64.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1927   64.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1928   64.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1929   64.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1930   64.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1931   64.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1932   64.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1933   64.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1934   64.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1935   64.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1936   64.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1937   64.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1938   64.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1939   64.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1940   64.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1941   64.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1942   64.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1943   64.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1944   64.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1945   64.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1946   64.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1947   64.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1948   64.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1949   64.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1950   64.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1951   65.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1952   65.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1953   65.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1954   65.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1955   65.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1956   65.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1957   65.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1958   65.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1959   65.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1960   65.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1961   65.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1962   65.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1963   65.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1964   65.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1965   65.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1966   65.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1967   65.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1968   65.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1969   65.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1970   65.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1971   65.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1972   65.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1973   65.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1974   65.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1975   65.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1976   65.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1977   65.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1978   65.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1979   65.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1980   65.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1981   66.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1982   66.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1983   66.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1984   66.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1985   66.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1986   66.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1987   66.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1988   66.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1989   66.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1990   66.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1991   66.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1992   66.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1993   66.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1994   66.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1995   66.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1996   66.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1997   66.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1998   66.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    1999   66.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2000   66.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2001   66.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2002   66.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2003   66.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2004   66.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2005   66.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2006   66.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2007   66.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2008   66.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2009   66.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2010   66.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2011   67.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2012   67.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2013   67.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2014   67.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2015   67.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2016   67.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2017   67.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2018   67.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2019   67.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2020   67.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2021   67.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2022   67.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2023   67.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2024   67.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2025   67.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2026   67.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2027   67.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2028   67.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2029   67.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2030   67.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2031   67.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2032   67.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2033   67.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2034   67.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2035   67.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2036   67.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2037   67.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2038   67.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2039   67.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2040   67.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2041   68.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2042   68.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2043   68.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2044   68.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2045   68.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2046   68.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2047   68.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2048   68.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2049   68.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2050   68.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2051   68.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2052   68.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2053   68.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2054   68.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2055   68.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2056   68.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2057   68.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2058   68.5667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2059   68.6000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2060   68.6333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2061   68.6667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2062   68.7000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2063   68.7333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2064   68.7667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2065   68.8000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2066   68.8333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2067   68.8667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2068   68.9000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2069   68.9333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2070   68.9667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2071   69.0000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2072   69.0333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2073   69.0667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2074   69.1000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2075   69.1333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2076   69.1667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2077   69.2000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2078   69.2333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2079   69.2667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2080   69.3000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2081   69.3333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2082   69.3667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2083   69.4000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2084   69.4333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2085   69.4667      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2086   69.5000      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
    2087   69.5333      7.6959   -86.3955   -85.8200   -75.4663   123.0387    51.8673
