# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.2989
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    1861   62.0000     G2    1    0    -38.9094    25.4638   0.149642    31.7664   -29.2246    14.8775     0.0000    0.00004
    1862   62.0333     G2    1    0    -38.9429    25.4553   0.149761    31.7268   -29.3116    15.2929     0.0000    0.00025
    1863   62.0667     G2    1    0    -38.9568    25.4570   0.149921    31.6942   -29.3606    15.5106     0.0000    0.00007
    1864   62.1000     G2    1    0    -38.9523    25.4597   0.150002    31.6863   -29.3624    15.5183     0.0000    0.00001
    1865   62.1333     G2    1    0    -38.9671    25.4653   0.150236    32.0380   -29.5059    15.5372     0.0000    0.00029
    1866   62.1667     G2    1    0    -38.9919    25.4628   0.150486    33.1503   -29.7898    15.0208     0.0000    0.00000
    1867   62.2000     G2    1    0    -38.9984    25.4606   0.150609    33.5240   -29.8800    14.8461     0.0000    0.00000
    1868   62.2333     G2    1    0    -39.0550    25.4499   0.150871    35.0060   -30.2925    14.3333     0.0000    0.00000
    1869   62.2667     G2    1    0    -39.0680    25.4524   0.151092    35.3671   -30.3923    14.1821     0.0000    0.00011
    1870   62.3000     G2    1    0    -39.1281    25.4364   0.151289    36.8539   -30.7322    13.4821     0.0000    0.00000
    1871   62.3333     G2    1    0    -39.1532    25.4273   0.151370    37.6257   -30.8936    13.1020     0.0000    0.00000
    1872   62.3667     G2    1    0    -39.1902    25.4011   0.151526    38.4059   -31.1102    12.9212     0.0000    0.00000
    1873   62.4000     G2    1    0    -39.2413    25.3515   0.151673    39.1505   -31.3124    12.7998     0.0000    0.00000
    1874   62.4333     G2    1    0    -39.2461    25.3237   0.151716    39.1454   -31.2939    12.8419     0.0000    0.00002
    1875   62.4667     G2    1    0    -39.2650    25.2646   0.151749    39.5365   -31.3314    12.7106     0.0000    0.00010
    1876   62.5000     G2    1    0    -39.2727    25.2300   0.151726    39.9366   -31.3773    12.5258     0.0000    0.00008
    1877   62.5333     G2    1    0    -39.2853    25.2149   0.151693    40.3382   -31.4387    12.3193     0.0000    0.00000
    1878   62.5667     G2    1    0    -39.2830    25.2163   0.151669    40.3474   -31.4336    12.2997     0.0000    0.00000
    1879   62.6000     G2    1    0    -39.2714    25.2162   0.151593    40.3727   -31.4143    12.2476     0.0000    0.00003
    1880   62.6333     G2    1    0    -39.2775    25.2097   0.151543    40.3699   -31.4657    12.4061     0.0000    0.00005
    1881   62.6667     G2    1    0    -39.2894    25.2060   0.151530    40.3599   -31.5265    12.5789     0.0000    0.00005
    1882   62.7000     G2    1    0    -39.2881    25.2065   0.151479    40.3664   -31.5223    12.5636     0.0000    0.00000
    1883   62.7333     G2    1    0    -39.2833    25.2052   0.151441    40.3788   -31.5126    12.5405     0.0000    0.00001
    1884   62.7667     G2    1    0    -39.2780    25.2046   0.151414    40.3903   -31.5036    12.5182     0.0700    0.00001
    1885   62.8000     G2    1    0    -39.2802    25.2042   0.151418    40.3882   -31.5054    12.5232     0.0886    0.00000
    1886   62.8333     G2    1    0    -39.2820    25.2040   0.151420    40.4042   -31.4987    12.4998     0.1074    0.00000
    1887   62.8667     G2    1    0    -39.2921    25.2032   0.151418    40.4057   -31.5557    12.6516     0.1167    0.00004
    1888   62.9000     G2    1    0    -39.2916    25.2054   0.151417    40.4060   -31.5562    12.6462     0.1261    0.00000
    1889   62.9333     G2    1    0    -39.2977    25.2089   0.151407    40.4097   -31.5604    12.6398     0.1354    0.00000
    1890   62.9667     G2    1    0    -39.3059    25.2104   0.151402    40.4183   -31.5621    12.6306     0.1354    0.00000
    1891   63.0000     G2    1    0    -39.3063    25.2099   0.151389    40.4253   -31.5587    12.6202     0.1167    0.00000
    1892   63.0333     G2    1    0    -39.3011    25.2092   0.151368    40.4360   -31.5502    12.5995     0.0980    0.00001
    1893   63.0667     G2    1    0    -39.2989    25.2151   0.151354    40.4506   -31.5464    12.5672     0.0000    0.00001
    1894   63.1000     G2    1    0    -39.2983    25.2277   0.151334    40.4603   -31.5510    12.5359     0.0000    0.00001
    1895   63.1333     G2    1    0    -39.2971    25.2319   0.151328    40.4618   -31.5528    12.5272     0.0000    0.00000
    1896   63.1667     G2    1    0    -39.2972    25.2296   0.151338    40.4715   -31.5464    12.5150     0.0000    0.00000
    1897   63.2000     G2    1    0    -39.2981    25.2276   0.151342    40.4763   -31.5431    12.5108     0.0000    0.00000
    1898   63.2333     G2    1    0    -39.2962    25.2301   0.151348    40.4766   -31.5439    12.5062     0.0000    0.00000
    1899   63.2667     G2    1    0    -39.2969    25.2287   0.151380    40.4835   -31.5399    12.4985     0.0000    0.00000
    1900   63.3000     G2    1    0    -39.3021    25.2282   0.151435    40.4798   -31.5442    12.5108     0.0000    0.00000
    1901   63.3333     G2    1    0    -39.3120    25.2242   0.151474    40.4868   -31.5435    12.5132     0.0000    0.00001
    1902   63.3667     G2    1    0    -39.3150    25.2194   0.151476    40.5014   -31.5347    12.4983     0.0000    0.00000
    1903   63.4000     G2    1    0    -39.3133    25.2143   0.151459    40.5157   -31.5231    12.4802     0.0000    0.00000
    1904   63.4333     G2    1    0    -39.3073    25.2151   0.151414    40.5296   -31.5137    12.4514     0.0000    0.00001
    1905   63.4667     G2    1    0    -39.3043    25.2141   0.151386    40.5403   -31.5062    12.4326     0.0000    0.00000
    1906   63.5000     G2    1    0    -39.3112    25.2063   0.151365    40.5338   -31.5595    12.6013     0.0000    0.00005
    1907   63.5333     G2    1    0    -39.3090    25.2048   0.151332    40.5385   -31.5544    12.5916     0.0000    0.00000
    1908   63.5667     G2    1    0    -39.3106    25.2044   0.151320    40.5394   -31.5546    12.5915     0.0000    0.00000
    1909   63.6000     G2    1    0    -39.3111    25.2047   0.151325    40.5385   -31.5555    12.5932     0.0000    0.00000
    1910   63.6333     G2    1    0    -39.3083    25.2032   0.151343    40.5432   -31.5506    12.5861     0.0000    0.00000
    1911   63.6667     G2    1    0    -39.3144    25.2024   0.151391    40.5396   -31.5552    12.5992     0.0000    0.00000
    1912   63.7000     G2    1    0    -39.3174    25.2004   0.151412    40.5413   -31.5545    12.6015     0.0000    0.00000
    1913   63.7333     G2    1    0    -39.3204    25.1946   0.151444    40.5468   -31.5493    12.6032     0.0000    0.00000
    1914   63.7667     G2    1    0    -39.3204    25.1842   0.151468    40.5485   -31.5406    12.6138     0.0000    0.00000
    1915   63.8000     G2    1    0    -39.3206    25.1753   0.151474    40.5524   -31.5322    12.6186     0.0000    0.00000
    1916   63.8333     G2    1    0    -39.3224    25.1712   0.151484    40.5550   -31.5289    12.6212     0.0000    0.00000
    1917   63.8667     G2    1    0    -39.3268    25.1691   0.151494    40.5579   -31.5284    12.6229     0.0000    0.00000
    1918   63.9000     G2    1    0    -39.3322    25.1687   0.151496    40.5602   -31.5302    12.6238     0.0000    0.00000
    1919   63.9333     G2    1    0    -39.3321    25.1683   0.151490    40.5671   -31.5265    12.6131     0.0000    0.00000
    1920   63.9667     G2    1    0    -39.3289    25.1702   0.151485    40.5691   -31.5251    12.6048     0.0000    0.00000
    1921   64.0000     G2    1    0    -39.3307    25.1679   0.151484    40.5740   -31.5221    12.6014     0.0000    0.00000
    1922   64.0333     G2    1    0    -39.3329    25.1658   0.151488    40.5779   -31.5200    12.5997     0.0000    0.00000
    1923   64.0667     G2    1    0    -39.3294    25.1653   0.151481    40.5917   -31.5110    12.5757     0.0000    0.00001
    1924   64.1000     G2    1    0    -39.3285    25.1651   0.151477    40.5926   -31.5098    12.5735     0.0000    0.00000
    1925   64.1333     G2    1    0    -39.3334    25.1654   0.151485    40.5949   -31.5118    12.5738     0.0000    0.00000
    1926   64.1667     G2    1    0    -39.3336    25.1652   0.151489    40.5999   -31.5095    12.5663     0.0000    0.00000
    1927   64.2000     G2    1    0    -39.3314    25.1657   0.151501    40.5998   -31.5085    12.5646     0.0000    0.00000
    1928   64.2333     G2    1    0    -39.3322    25.1686   0.151523    40.6023   -31.5100    12.5585     0.0000    0.00000
    1929   64.2667     G2    1    0    -39.3342    25.1692   0.151539    40.5996   -31.5130    12.5643     0.0000    0.00000
    1930   64.3000     G2    1    0    -39.3428    25.1685   0.151598    40.5879   -31.5228    12.5917     0.0000    0.00000
    1931   64.3333     G2    1    0    -39.3478    25.1718   0.151634    40.5927   -31.5259    12.5855     0.0000    0.00000
    1932   64.3667     G2    1    0    -39.3529    25.1721   0.151648    40.5941   -31.5284    12.5874     0.0000    0.00000
    1933   64.4000     G2    1    0    -39.3526    25.1736   0.151642    40.5951   -31.5288    12.5830     0.0000    0.00000
    1934   64.4333     G2    1    0    -39.3471    25.1748   0.151608    40.6079   -31.5204    12.5562     0.0000    0.00001
    1935   64.4667     G2    1    0    -39.3408    25.1800   0.151559    40.6174   -31.5163    12.5287     0.0000    0.00001
    1936   64.5000     G2    1    0    -39.3514    25.1768   0.151548    40.6026   -31.5790    12.7078     0.0000    0.00005
    1937   64.5333     G2    1    0    -39.3593    25.1738   0.151537    40.5945   -31.6366    12.8727     0.0000    0.00004
    1938   64.5667     G2    1    0    -39.3611    25.1759   0.151536    40.5939   -31.6393    12.8720     0.0000    0.00000
    1939   64.6000     G2    1    0    -39.3741    25.1778   0.151556    40.5854   -31.7041    13.0378     0.0000    0.00005
    1940   64.6333     G2    1    0    -39.3753    25.1777   0.151550    40.5856   -31.7043    13.0373     0.0000    0.00000
    1941   64.6667     G2    1    0    -39.3787    25.1837   0.151541    40.5854   -31.7106    13.0323     0.0000    0.00000
    1942   64.7000     G2    1    0    -39.3829    25.1897   0.151531    40.5905   -31.7151    13.0199     0.0000    0.00000
    1943   64.7333     G2    1    0    -39.3867    25.1934   0.151523    40.5901   -31.7203    13.0184     0.0000    0.00000
    1944   64.7667     G2    1    0    -39.3879    25.1934   0.151517    40.5902   -31.7210    13.0192     0.0000    0.00000
    1945   64.8000     G2    1    0    -39.3853    25.1936   0.151518    40.5972   -31.7164    13.0062     0.0000    0.00000
    1946   64.8333     G2    1    0    -39.3870    25.1952   0.151516    40.6025   -31.7160    12.9969     0.0000    0.00000
    1947   64.8667     G2    1    0    -39.3874    25.1947   0.151503    40.6095   -31.7125    12.9865     0.0000    0.00000
    1948   64.9000     G2    1    0    -39.4002    25.1930   0.151478    40.6005   -31.7745    13.1552     0.0000    0.00005
    1949   64.9333     G2    1    0    -39.3951    25.1937   0.151435    40.6083   -31.7681    13.1358     0.0000    0.00001
    1950   64.9667     G2    1    0    -39.3902    25.1977   0.151413    40.6137   -31.7658    13.1182     0.0000    0.00001
    1951   65.0000     G2    1    0    -39.3884    25.1994   0.151401    40.6220   -31.7622    13.1015     0.0000    0.00000
    1952   65.0333     G2    1    0    -39.3899    25.2019   0.151412    40.6204   -31.7656    13.1025     0.0000    0.00000
    1953   65.0667     G2    1    0    -39.3913    25.2062   0.151409    40.6261   -31.7669    13.0895     0.0000    0.00000
    1954   65.1000     G2    1    0    -39.3912    25.2107   0.151408    40.6267   -31.7701    13.0831     0.0000    0.00000
    1955   65.1333     G2    1    0    -39.4056    25.2107   0.151440    40.6098   -31.8376    13.2643     0.0000    0.00005
    1956   65.1667     G2    1    0    -39.4081    25.2133   0.151444    40.6082   -31.8417    13.2657     0.0000    0.00000
    1957   65.2000     G2    1    0    -39.4064    25.2155   0.151444    40.6094   -31.8418    13.2599     0.0000    0.00000
    1958   65.2333     G2    1    0    -39.4059    25.2156   0.151445    40.6094   -31.8415    13.2594     0.0000    0.00000
    1959   65.2667     G2    1    0    -39.4066    25.2172   0.151443    40.6156   -31.8402    13.2480     0.0000    0.00000
    1960   65.3000     G2    1    0    -39.4043    25.2171   0.151437    40.6227   -31.8355    13.2351     0.0000    0.00000
    1961   65.3333     G2    1    0    -39.4047    25.2174   0.151443    40.6218   -31.8364    13.2368     0.0000    0.00000
    1962   65.3667     G2    1    0    -39.4167    25.2145   0.151452    40.6142   -31.8962    13.4054     0.0000    0.00005
    1963   65.4000     G2    1    0    -39.4170    25.2138   0.151435    40.6161   -31.8945    13.4014     0.0000    0.00000
    1964   65.4333     G2    1    0    -39.4172    25.2134   0.151418    40.6181   -31.8935    13.3986     0.0000    0.00000
    1965   65.4667     G2    1    0    -39.4163    25.2146   0.151389    40.6222   -31.8919    13.3890     0.0000    0.00000
    1966   65.5000     G2    1    0    -39.4130    25.2183   0.151361    40.6277   -31.8902    13.3728     0.0000    0.00001
    1967   65.5333     G2    1    0    -39.4106    25.2209   0.151374    40.6278   -31.8906    13.3679     0.0000    0.00000
    1968   65.5667     G2    1    0    -39.4118    25.2192   0.151395    40.6298   -31.8892    13.3685     0.0000    0.00000
    1969   65.6000     G2    1    0    -39.4202    25.2186   0.151448    40.6242   -31.8962    13.3862     0.0000    0.00000
    1970   65.6333     G2    1    0    -39.4267    25.2200   0.151448    40.6388   -31.8940    13.3665     0.0000    0.00000
    1971   65.6667     G2    1    0    -39.4296    25.2192   0.151440    40.6438   -31.8926    13.3612     0.0000    0.00000
    1972   65.7000     G2    1    0    -39.4248    25.2211   0.151413    40.6500   -31.8884    13.3451     0.0000    0.00001
    1973   65.7333     G2    1    0    -39.4185    25.2174   0.151381    40.6623   -31.8762    13.3241     0.0000    0.00001
    1974   65.7667     G2    1    0    -39.4199    25.2174   0.151380    40.6614   -31.8774    13.3266     0.0000    0.00000
    1975   65.8000     G2    1    0    -39.4339    25.2158   0.151419    40.6439   -31.9438    13.5107     0.0000    0.00005
    1976   65.8333     G2    1    0    -39.4361    25.2128   0.151459    40.6375   -31.9456    13.5269     0.0000    0.00000
    1977   65.8667     G2    1    0    -39.4396    25.2160   0.151495    40.6371   -31.9502    13.5276     0.0000    0.00000
    1978   65.9000     G2    1    0    -39.4432    25.2165   0.151511    40.6333   -31.9544    13.5361     0.0000    0.00000
    1979   65.9333     G2    1    0    -39.4471    25.2151   0.151549    40.6322   -31.9560    13.5434     0.0000    0.00000
    1980   65.9667     G2    1    0    -39.4482    25.2139   0.151582    40.6331   -31.9552    13.5454     0.0000    0.00000
    1981   66.0000     G2    1    0    -39.4495    25.2122   0.151598    40.6361   -31.9533    13.5444     0.0000    0.00000
    1982   66.0333     G2    1    0    -39.4545    25.2103   0.151617    40.6422   -31.9518    13.5416     0.0000    0.00000
    1983   66.0667     G2    1    0    -39.4516    25.2096   0.151605    40.6509   -31.9455    13.5259     0.0000    0.00000
    1984   66.1000     G2    1    0    -39.4462    25.2091   0.151580    40.6568   -31.9393    13.5127     0.0000    0.00000
