# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.5193
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
    1937   64.5333      -    1    0    -26.6688     5.7825   0.133504   -55.7387    41.5807   -12.3591     0.0000    0.00001
    1938   64.5667      -    1    0    -26.6716     5.7818   0.133518   -55.7375    41.5744   -12.3635     0.0000    0.00000
    1939   64.6000      -    1    0    -26.6736     5.7724   0.133529   -55.8619    41.6473   -12.5902     0.0000    0.00006
    1940   64.6333      -    1    0    -26.6758     5.7702   0.133528   -55.8595    41.6479   -12.5842     0.0000    0.00000
    1941   64.6667      -    1    0    -26.6748     5.7730   0.133527   -55.8586    41.6438   -12.5809     0.0000    0.00000
    1942   64.7000      -    1    0    -26.6736     5.7713   0.133525   -55.8605    41.6298   -12.5917     0.0000    0.00000
    1943   64.7333      -    1    0    -26.6732     5.7707   0.133519   -55.8610    41.6286   -12.5931     0.0000    0.00000
    1944   64.7667      -    1    0    -26.6716     5.7723   0.133508   -55.8623    41.6224   -12.5941     0.0000    0.00000
    1945   64.8000      -    1    0    -26.6711     5.7716   0.133523   -55.8622    41.6189   -12.5978     0.0000    0.00000
    1946   64.8333      -    1    0    -26.6753     5.7661   0.133553   -55.8584    41.6358   -12.5959     0.0000    0.00000
    1947   64.8667      -    1    0    -26.6806     5.7551   0.133581   -55.8552    41.6579   -12.5992     0.0000    0.00000
    1948   64.9000      -    1    0    -26.6915     5.7390   0.133630   -55.8481    41.6900   -12.6036     0.0000    0.00001
    1949   64.9333      -    1    0    -26.6907     5.7449   0.133664   -55.8470    41.6774   -12.6029     0.0000    0.00000
    1950   64.9667      -    1    0    -26.6864     5.7498   0.133656   -55.8493    41.6662   -12.6028     0.0000    0.00000
    1951   65.0000      -    1    0    -26.6874     5.7467   0.133645   -55.8504    41.6609   -12.6101     0.0000    0.00000
    1952   65.0333      -    1    0    -26.6849     5.7507   0.133633   -55.8522    41.6514   -12.6098     0.0000    0.00000
    1953   65.0667      -    1    0    -26.6767     5.7551   0.133587   -55.8595    41.6269   -12.6183     0.0000    0.00001
    1954   65.1000      -    1    0    -26.6726     5.7566   0.133572   -55.8619    41.6241   -12.6184     0.0000    0.00000
    1955   65.1333      -    1    0    -26.6712     5.7531   0.133562   -55.8640    41.6225   -12.6248     0.0000    0.00000
    1956   65.1667      -    1    0    -26.6727     5.7515   0.133546   -55.8645    41.6230   -12.6263     0.0000    0.00000
    1957   65.2000      -    1    0    -26.6726     5.7512   0.133540   -55.8648    41.6217   -12.6272     0.0000    0.00000
    1958   65.2333      -    1    0    -26.6711     5.7479   0.133523   -55.8679    41.6122   -12.6380     0.0000    0.00000
    1959   65.2667      -    1    0    -26.6630     5.7481   0.133494   -55.8741    41.6018   -12.6452     0.0000    0.00001
    1960   65.3000      -    1    0    -26.6630     5.7481   0.133494   -55.8741    41.6018   -12.6452     0.0000    0.00001
    1961   65.3333      -    1    0    -26.6660     5.7467   0.133504   -55.8724    41.6024   -12.6463     0.0000    0.00000
    1962   65.3667      -    1    0    -26.6600     5.7466   0.133501   -55.8756    41.6005   -12.6492     0.0000    0.00000
    1963   65.4000      -    1    0    -26.6520     5.7472   0.133474   -55.8821    41.5848   -12.6588     0.0000    0.00001
    1964   65.4333      -    1    0    -26.6529     5.7481   0.133451   -55.8828    41.5797   -12.6597     0.0000    0.00000
    1965   65.4667      -    1    0    -26.6518     5.7468   0.133435   -55.8848    41.5756   -12.6639     0.0000    0.00000
    1966   65.5000      -    1    0    -26.6521     5.7420   0.133409   -55.8870    41.5745   -12.6712     0.0000    0.00000
    1967   65.5333      -    1    0    -26.6501     5.7407   0.133393   -55.8894    41.5698   -12.6761     0.0000    0.00000
    1968   65.5667      -    1    0    -26.6501     5.7407   0.133393   -55.8894    41.5698   -12.6761     0.0000    0.00000
    1969   65.6000      -    1    0    -26.6486     5.7416   0.133399   -55.8896    41.5681   -12.6762     0.0000    0.00000
    1970   65.6333      -    1    0    -26.6417     5.7429   0.133404   -55.8942    41.5520   -12.6856     0.0000    0.00000
    1971   65.6667      -    1    0    -26.6412     5.7426   0.133404   -55.8947    41.5518   -12.6863     0.0000    0.00000
    1972   65.7000      -    1    0    -26.6405     5.7432   0.133402   -55.8956    41.5432   -12.6905     0.0000    0.00000
    1973   65.7333      -    1    0    -26.6458     5.7402   0.133395   -55.8937    41.5450   -12.6925     0.0000    0.00000
    1974   65.7667      -    1    0    -26.6476     5.7420   0.133388   -55.8928    41.5439   -12.6897     0.0000    0.00000
    1975   65.8000      -    1    0    -26.6457     5.7406   0.133394   -55.8945    41.5370   -12.6966     0.0000    0.00000
    1976   65.8333      -    1    0    -26.6466     5.7394   0.133417   -55.8930    41.5437   -12.6947     0.0000    0.00000
    1977   65.8667      -    1    0    -26.6447     5.7494   0.133467   -55.8900    41.5371   -12.6850     0.0000    0.00001
    1978   65.9000      -    1    0    -26.6535     5.7496   0.133510   -55.8820    41.5580   -12.6713     0.0000    0.00000
    1979   65.9333      -    1    0    -26.6632     5.7516   0.133560   -55.8737    41.5659   -12.6622     0.0000    0.00000
    1980   65.9667      -    1    0    -26.6497     5.7561   0.133545   -55.8554    41.4152   -12.7393     0.0000    0.00009
    1981   66.0000      -    1    0    -26.6505     5.7550   0.133534   -55.8558    41.4153   -12.7405     0.0000    0.00000
    1982   66.0333      -    1    0    -26.6489     5.7567   0.133523   -55.8573    41.4092   -12.7416     0.0000    0.00000
    1983   66.0667      -    1    0    -26.6454     5.7539   0.133512   -55.8612    41.3979   -12.7532     0.0000    0.00000
    1984   66.1000      -    1    0    -26.6448     5.7518   0.133485   -55.8635    41.3932   -12.7586     0.0000    0.00000
    1985   66.1333      -    1    0    -26.6449     5.7523   0.133490   -55.8629    41.3943   -12.7573     0.0000    0.00000
    1986   66.1667      -    1    0    -26.6465     5.7513   0.133506   -55.8618    41.3937   -12.7592     0.0000    0.00000
    1987   66.2000      -    1    0    -26.6465     5.7433   0.133506   -55.8624    41.4073   -12.7636     0.0000    0.00000
    1988   66.2333      -    1    0    -26.6477     5.7414   0.133513   -55.8614    41.4118   -12.7636     0.0000    0.00000
    1989   66.2667      -    1    0    -26.6475     5.7440   0.133517   -55.8611    41.4103   -12.7607     0.0000    0.00000
    1990   66.3000      -    1    0    -26.6484     5.7405   0.133506   -55.8617    41.4128   -12.7642     0.0000    0.00000
    1991   66.3333      -    1    0    -26.6488     5.7433   0.133506   -55.8609    41.4103   -12.7613     0.0000    0.00000
    1992   66.3667      -    1    0    -26.6458     5.7433   0.133506   -55.8630    41.4056   -12.7647     0.0000    0.00000
    1993   66.4000      -    1    0    -26.6416     5.7404   0.133498   -55.8662    41.4025   -12.7718     0.0000    0.00000
    1994   66.4333      -    1    0    -26.6638     5.7391   0.133531   -55.8780    41.5644   -12.6815     0.0000    0.00008
    1995   66.4667      -    1    0    -26.6640     5.7362   0.133526   -55.8784    41.5662   -12.6847     0.0000    0.00000
    1996   66.5000      -    1    0    -26.6674     5.7364   0.133502   -55.8778    41.5658   -12.6832     0.0000    0.00000
    1997   66.5333      -    1    0    -26.6636     5.7408   0.133455   -55.8822    41.5471   -12.6872     0.0000    0.00001
    1998   66.5667      -    1    0    -26.6542     5.7317   0.133401   -55.8929    41.5306   -12.7119     0.0000    0.00002
    1999   66.6000      -    1    0    -26.6528     5.7313   0.133390   -55.8942    41.5271   -12.7147     0.0000    0.00000
    2000   66.6333      -    1    0    -26.6528     5.7313   0.133390   -55.8942    41.5271   -12.7147     0.0000    0.00100
    2001   66.6667      -    1    0    -26.6594     5.7319   0.133405   -55.8893    41.5382   -12.7060     0.0000    0.00000
    2002   66.7000      -    1    0    -26.6624     5.7262   0.133401   -55.8886    41.5463   -12.7091     0.0000    0.00000
    2003   66.7333      -    1    0    -26.6749     5.7172   0.133389   -55.8836    41.5620   -12.7103     0.0000    0.00001
    2004   66.7667      -    1    0    -26.6966     5.7079   0.133381   -55.8725    41.5911   -12.7017     0.0000    0.00002
    2005   66.8000      -    1    0    -26.7096     5.7002   0.133385   -55.8661    41.6091   -12.6997     0.0000    0.00001
    2006   66.8333      -    1    0    -26.7343     5.6827   0.133430   -55.8520    41.6524   -12.6960     0.0000    0.00002
    2007   66.8667      -    1    0    -26.7143     5.6761   0.133535   -55.7857    41.3905   -12.8152     0.0000    0.00026
    2008   66.9000      -    1    0    -26.7013     5.6763   0.133757   -55.0951    41.2266   -12.1719     0.0000    0.00000
    2009   66.9333      -    1    0    -26.7161     5.7033   0.133882   -54.9529    41.1918   -11.8996     0.0000    0.00010
    2010   66.9667      -    1    0    -26.7250     5.7138   0.134130   -53.9016    41.1410   -11.1268     0.0000    0.00000
    2011   67.0000      -    1    0    -26.7246     5.7465   0.134387   -52.9622    40.9832   -10.6282     0.0000    0.00000
    2012   67.0333      -    1    0    -26.7511     5.8446   0.134547   -52.3831    40.8067   -10.0969     0.0000    0.00000
    2013   67.0667      -    1    0    -26.7664     5.9100   0.134598   -52.3138    40.6439   -10.0460     0.0000    0.00014
    2014   67.1000      -    1    0    -26.7970     6.0423   0.134656   -52.2264    40.2107   -10.1184     0.0000    0.00082
    2015   67.1333      -    1    0    -26.7677     6.1642   0.134603   -51.2813    39.5241    -9.8414     0.0000    0.00000
    2016   67.1667      -    1    0    -26.7682     6.2369   0.134603   -50.8202    39.2747    -9.6358     0.0000    0.00000
    2017   67.2000      -    1    0    -26.7627     6.3817   0.134554   -50.2949    38.5926    -9.6022     0.0000    0.00000
    2018   67.2333      -    1    0    -26.7493     6.5086   0.134432   -49.7986    37.8633    -9.6519     0.0000    0.00000
    2019   67.2667      -    1    0    -26.7338     6.6103   0.134391   -49.7941    37.1599   -10.2178     0.0000    0.00000
    2020   67.3000      -    1    0    -26.7261     6.6466   0.134366   -49.7401    36.7805   -10.4155     1.6885    0.00052
    2021   67.3333      -    1    0    -26.7079     6.6690   0.134200   -49.6848    36.2237   -10.7566     4.7479    0.00000
    2022   67.3667      -    1    0    -26.7189     6.6773   0.134000   -49.6943    36.1798   -10.7685     5.6273    0.00004
    2023   67.4000      -    1    0    -26.6864     6.7091   0.133877   -49.7263    36.0722   -10.8031     5.6835    0.00014
    2024   67.4333      -    1    0    -26.5804     6.8114   0.133604   -49.8203    35.7585   -10.8937     5.7209    0.00097
    2025   67.4667      -    1    0    -26.4421     6.9687   0.133192   -49.9418    35.3457   -10.9743     5.7583    0.00000
    2026   67.5000      -    1    0    -26.3733     7.0509   0.132932   -50.0047    35.1328   -11.0121     5.7583    0.00061
    2027   67.5333      -    1    0    -26.2694     7.1887   0.132411   -50.1071    34.7743   -11.0703     5.5057    0.00000
    2028   67.5667      -    1    0    -26.1792     7.2923   0.131836   -50.2015    34.4520   -11.1481     4.9350    0.00000
    2029   67.6000      -    1    0    -26.0888     7.3811   0.131259   -50.3141    34.2801   -11.1457     4.5888    0.00000
    2030   67.6333      -    1    0    -26.0533     7.4080   0.131000   -50.3723    34.2804   -11.1103     4.5514    0.00023
    2031   67.6667      -    1    0    -25.9607     7.4017   0.130561   -49.6922    34.5147   -10.5491     4.4859    0.00000
    2032   67.7000      -    1    0    -25.8216     7.4501   0.130135   -49.4354    34.6101   -10.2212     4.4204    0.00000
    2033   67.7333      -    1    0    -25.7523     7.4824   0.129963   -49.4988    34.6239   -10.1740     4.3924    0.00030
    2034   67.7667      -    1    0    -25.5486     7.5331   0.129630   -48.4495    34.6837    -9.4416     4.4391    0.00000
    2035   67.8000      -    1    0    -25.3492     7.6511   0.129396   -48.1899    34.5445    -9.1875     4.7105    0.00000
    2036   67.8333      -    1    0    -25.1540     7.6700   0.129232   -46.7333    34.5930    -8.2828     5.8893    0.00000
    2037   67.8667      -    1    0    -25.0394     7.6605   0.129149   -45.9954    34.4944    -7.9572     6.2448    0.00000
    2038   67.9000      -    1    0    -24.8358     7.6268   0.129103   -44.9115    34.3466    -7.5163     6.5161    0.00000
    2039   67.9333      -    1    0    -24.6445     7.5790   0.129084   -44.1461    34.2047    -7.0514     7.0869    0.00000
    2040   67.9667      -    1    0    -24.5715     7.5454   0.129092   -43.7151    34.2904    -6.5571     7.0775    0.00000
    2041   68.0000      -    1    0    -24.3641     7.4909   0.129094   -42.4321    34.2177    -5.5160     6.8062    0.00000
    2042   68.0333      -    1    0    -24.1792     7.4732   0.129074   -42.3756    33.9367    -5.3942     7.3956    0.00076
    2043   68.0667      -    1    0    -24.0407     7.3940   0.128992   -42.4876    34.0754    -5.4491     7.4330    0.00065
    2044   68.1000      -    1    0    -23.9503     7.3447   0.128922   -41.8659    34.1268    -5.1073     7.0775    0.00000
    2045   68.1333      -    1    0    -23.7719     7.2819   0.128765   -40.9670    34.1202    -4.4478     6.4694    0.00000
    2046   68.1667      -    1    0    -23.6339     7.2772   0.128635   -40.8845    33.8913    -4.1603     6.5910    0.00061
    2047   68.2000      -    1    0    -23.5490     7.2710   0.128563   -40.3903    33.6071    -3.7699     6.5816    0.00000
    2048   68.2333      -    1    0    -23.3760     7.1814   0.128458   -38.6373    33.1442    -2.6963     5.8612    0.00000
    2049   68.2667      -    1    0    -23.2526     7.0631   0.128392   -37.5497    32.5598    -1.9715     4.4953    0.00000
    2050   68.3000      -    1    0    -23.2165     6.9957   0.128376   -37.3496    32.2019    -1.7808     4.0930    0.00000
    2051   68.3333      -    1    0    -23.1421     6.8054   0.128359   -36.5677    31.3915    -1.4490     3.3258    0.00000
    2052   68.3667      -    1    0    -23.0759     6.6023   0.128400   -36.1109    30.4299    -1.2971     2.1937    0.00000
    2053   68.4000      -    1    0    -23.0285     6.3525   0.128468   -35.6027    29.5661    -0.9902     1.9972    0.00000
    2054   68.4333      -    1    0    -22.9874     6.2261   0.128448   -35.3361    29.0006    -0.8422     1.9505    0.00000
    2055   68.4667      -    1    0    -22.9174     5.9232   0.128499   -34.7560    28.1657    -0.1892     1.8008    0.00000
    2056   68.5000      -    1    0    -22.8362     5.5809   0.128688   -34.1776    27.5295     0.6204     2.1469    0.00000
    2057   68.5333      -    1    0    -22.8023     5.3739   0.128808   -33.9376    27.4046     0.9187     2.6802    0.00000
    2058   68.5667      -    1    0    -22.7118     4.9800   0.128963   -33.6395    27.2516     1.0602     3.2042    0.00000
    2059   68.6000      -    1    0    -22.5598     4.6357   0.129070   -33.5347    27.1190     0.7199     3.0077    0.00000
